PREFERENCE,PROPERTY_TYPE,BEDROOM_NUM,BATHROOM_NUM,BALCONY_NUM,PRICE_PER_UNIT_AREA,FURNISH,AGE,FLOOR_NUM,TOTAL_FLOOR,SUPERBUILTUP_SQFT,PRICE,LOCALITY_WO_CITY,stories
S,Residential Apartment,4.0,4.0,4.0,10948.0,Semi-furnished,5-10,0.0,14.0,2329.0,2.55,Sector 48,single
S,Residential Apartment,3.0,3.0,4.0,16136.0,Semi-furnished,0-1,4.0,17.0,2200.0,3.55,Sector 66,single
S,Residential Apartment,3.0,4.0,4.0,17187.0,Semi-furnished,0-1,2.0,14.0,2033.0,2.75,Sector 49,single
S,Residential Apartment,3.0,4.0,2.0,19055.0,Semi-furnished,0-1,8.0,24.0,2072.0,3.6,Sector 108,single
S,Residential Apartment,3.0,4.0,4.0,12903.0,Semi-furnished,1-5,9.0,14.0,1860.0,2.4,Sector 48,single
S,Residential Apartment,3.0,3.0,4.0,12012.0,Semi-furnished,0-1,4.0,14.0,1665.0,2.0,Sector 48,single
S,Residential Apartment,2.0,2.0,2.0,13017.031630170315,Unfurnished,Under Construction,15.0,22.0,822.0,1.07,Sector-33 Sohna,single
S,Independent/Builder Floor,4.0,5.0,2.0,8400.0,Semi-furnished,1-5,2.0,4.0,5000.0,4.2,Sushant Lok Phase 2,single
S,Residential Apartment,3.0,4.0,3.0,11472.0,Semi-furnished,1-5,25.0,30.0,2092.0,2.48,Sector 81,single
S,Residential Apartment,4.0,4.0,4.0,11492.0,Semi-furnished,5-10,7.0,14.0,2567.0,2.95,Sector 48,single
S,Residential Apartment,4.0,4.0,4.0,13769.0,Semi-furnished,0-1,37.0,40.0,2905.0,4.0,Sector 72,single
S,Residential Apartment,3.0,3.0,3.0,16558.0,Semi-furnished,Under Construction,11.0,34.0,1976.0,2.55,Sector 36A,single
S,Residential Apartment,2.0,2.0,4.0,17428.0,Semi-furnished,Under Construction,8.0,34.0,1479.0,1.95,Sector 36A,single
S,Residential Apartment,3.0,3.0,4.0,16177.0,Semi-furnished,Under Construction,8.0,34.0,2538.0,3.2,Sector 36A,single
S,Residential Apartment,4.0,4.0,4.0,5924.0,Semi-furnished,1-5,5.0,13.0,2920.0,2.25,Sector 51,single
S,Residential Apartment,4.0,0.0,3.1,31021.0,Semi-furnished,Under Construction,1.0,4.0,1888.5,5.859999999999999,Sector 63A,single
S,Residential Apartment,3.0,0.0,3.0,31021.0,Semi-furnished,Under Construction,1.0,4.0,1298.5,4.029999999999999,Sector 63A,single
S,Residential Apartment,3.0,4.0,4.0,15174.0,Semi-furnished,0-1,5.0,18.0,2781.0,4.22,Sector 22,single
S,Residential Apartment,3.0,3.0,3.0,9528.0,Semi-furnished,1-5,4.0,24.0,1889.0,1.8,Sector 102,single
S,Residential Apartment,3.0,3.0,3.0,6397.0,Semi-furnished,10+,10.0,18.0,1485.0,0.95,Valley View Estate,single
S,Independent House/Villa,5.0,4.0,3.0,26345.933562428407,Semi-furnished,5-10,3.0,3.0,1746.0,4.6,Malibu Town,multi
S,Residential Apartment,3.0,3.0,3.0,7614.0,Semi-furnished,0-1,9.0,14.0,1970.0,1.5,Sector 99,single
S,Residential Apartment,2.0,2.0,3.0,8064.0,Semi-furnished,Under Construction,11.0,20.0,1550.0,1.25,Sector 99A,single
R,Residential Apartment,2.0,2.0,1.0,25000.0,Furnished,0-1,5.0,14.0,690.0,1.725,Sector 90,single
S,Independent/Builder Floor,4.0,4.0,2.0,6238.38598354128,Unfurnished,Under Construction,2.0,4.0,3767.0,2.35,Sector 84,single
S,Residential Apartment,3.0,3.0,3.0,7511.0,Semi-furnished,0-1,1.0,20.0,1997.0,1.5,Sector 99A,single
S,Residential Apartment,3.0,3.0,2.0,9813.0,Unfurnished,Under Construction,11.0,23.0,1875.0,1.84,Sector 103,single
R,Residential Apartment,2.0,2.0,3.0,20000.0,Semi-furnished,0-1,9.0,14.0,596.0,1.192,Sector 37D,single
R,Residential Apartment,2.0,2.0,1.0,23000.0,Semi-furnished,1-5,7.0,14.0,591.0,1.3593,Sector 67A,single
R,Residential Apartment,2.0,2.0,1.0,30000.0,Furnished,1-5,13.0,13.0,800.0,2.4,Sector 67,single
S,Residential Apartment,2.0,3.0,3.0,7000.0,Unfurnished,1-5,0.0,16.0,1500.0,1.05,Sector 71,single
R,Residential Apartment,2.0,2.0,1.0,22500.0,Semi-furnished,1-5,2.0,13.0,800.0,1.8,Sector 67,single
R,Residential Apartment,2.0,2.0,3.0,13700.0,Unfurnished,0-1,8.0,14.0,596.0,0.81652,Sector 37D,single
R,Residential Apartment,2.0,2.0,3.0,20000.0,Semi-furnished,0-1,7.0,23.0,585.0,1.17,Sector 37D,single
S,Residential Apartment,2.0,2.0,1.0,6875.0,Semi-furnished,1-5,12.0,13.0,800.0,0.55,Sector 67,single
R,Residential Apartment,2.0,2.0,1.0,21100.0,Semi-furnished,1-5,4.0,13.0,800.0,1.688,Sector 67,single
R,Residential Apartment,2.0,2.0,1.0,21000.0,Semi-furnished,1-5,9.0,13.0,800.0,1.68,Sector 67,single
R,Residential Apartment,2.0,2.0,1.0,21150.0,Semi-furnished,1-5,0.0,13.0,800.0,1.692,Sector 67,single
S,Residential Apartment,3.0,3.0,2.0,9875.0,Semi-furnished,10+,1.0,10.0,1367.0,1.45,Sector 56,single
S,Residential Apartment,3.0,3.0,3.0,8235.0,Unfurnished,0-1,7.0,23.0,1700.0,1.4,Sector 37D,single
S,Residential Apartment,2.0,2.0,2.0,7083.0,Unfurnished,1-5,0.0,16.0,1200.0,0.85,Sector 71,single
S,Residential Apartment,3.0,3.0,2.0,7780.0,Semi-furnished,1-5,4.0,20.0,1929.0,1.5,Sector 86,single
R,Residential Apartment,2.0,2.0,1.0,32000.0,Furnished,0-1,11.0,14.0,591.0,1.8912,Sector 67A,single
R,Residential Apartment,2.0,2.0,1.0,23000.0,Semi-furnished,1-5,5.0,13.0,800.0,1.84,Sector 67,single
S,Residential Apartment,4.0,4.0,4.0,9875.0,Furnished,10+,1.0,17.0,2734.0,2.7,Sector 28,single
S,Residential Apartment,4.0,6.0,4.0,7608.0,Unfurnished,1-5,7.0,14.0,2764.0,1.75,Sector 37C,single
R,Residential Apartment,2.0,2.0,1.0,32000.0,Furnished,1-5,6.0,14.0,598.0,1.9136,Sector 67A,single
R,Residential Apartment,1.0,1.0,1.0,10000.0,Semi-furnished,5-10,3.0,5.0,220.0,0.22,Sector 67,single
R,Independent House/Villa,2.0,2.0,2.0,20000.0,Semi-furnished,5-10,3.0,3.0,1539.0,3.078,Sector 56,multi
S,Residential Apartment,2.0,2.0,2.0,10416.0,Semi-furnished,1-5,2.0,13.0,1296.0,1.35,Sector 67A,single
R,Residential Apartment,2.0,2.0,1.0,25000.0,Semi-furnished,1-5,6.0,13.0,639.0,1.5975,Sector 71,single
S,Independent/Builder Floor,4.0,4.0,3.0,19407.40740740741,Semi-furnished,0-1,1.0,3.0,2700.0,5.24,DLF Phase 3,single
R,Residential Apartment,2.0,2.0,2.0,25000.0,Semi-furnished,1-5,4.0,14.0,591.0,1.4775,Sector 67A,single
S,Residential Apartment,2.0,3.0,3.0,7466.0,Unfurnished,1-5,0.0,16.0,1500.0,1.12,Sector 71,single
S,Residential Apartment,2.0,2.0,1.0,5083.0,Semi-furnished,1-5,7.0,14.0,1200.0,0.61,Sector 67A,single
S,Residential Apartment,3.0,3.0,3.0,6975.0,Unfurnished,1-5,10.0,16.0,1620.0,1.13,Sector 71,single
S,Residential Apartment,2.0,2.0,1.0,4875.0,Semi-furnished,0-1,7.0,14.0,1200.0,0.585,Sector 67A,single
R,Residential Apartment,2.0,2.0,1.0,24000.0,Semi-furnished,1-5,3.0,14.0,591.0,1.4184,Sector 67A,single
S,Residential Apartment,2.0,2.0,2.0,7250.0,Unfurnished,1-5,0.0,16.0,1200.0,0.87,Sector 71,single
S,Residential Apartment,2.0,3.0,3.0,7133.0,Unfurnished,1-5,0.0,16.0,1500.0,1.07,Sector 71,single
S,Residential Apartment,4.0,4.0,4.0,5201.0,Unfurnished,1-5,0.0,22.0,4710.0,2.45,Sector 71,single
R,Residential Apartment,2.0,2.0,1.0,26000.0,Furnished,1-5,12.0,13.0,800.0,2.08,Sector 67,single
R,Residential Apartment,2.0,2.0,1.0,23000.0,Semi-furnished,1-5,6.0,14.0,579.0,1.3317,Sector 67A,single
S,Residential Apartment,4.0,4.0,4.0,5307.0,Unfurnished,1-5,0.0,22.0,4710.0,2.5,Sector 71,single
S,Residential Apartment,2.0,2.0,2.0,7333.0,Unfurnished,1-5,0.0,16.0,1200.0,0.88,Sector 71,single
S,Residential Apartment,3.0,3.0,3.0,7098.0,Unfurnished,1-5,0.0,16.0,1620.0,1.15,Sector 71,single
S,Residential Apartment,4.0,4.0,3.0,5957.0,Unfurnished,1-5,0.0,22.0,2350.0,1.4,Sector 71,single
S,Residential Apartment,4.0,4.0,3.0,6170.0,Unfurnished,1-5,0.0,22.0,2350.0,1.45,Sector 71,single
S,Residential Apartment,4.0,4.0,3.0,6808.0,Unfurnished,1-5,0.0,22.0,2350.0,1.6,Sector 71,single
S,Residential Apartment,4.0,4.0,3.0,6425.0,Unfurnished,1-5,0.0,22.0,2350.0,1.51,Sector 71,single
S,Residential Apartment,4.0,3.0,3.0,6468.0,Semi-furnished,1-5,0.0,22.0,2350.0,1.52,Sector 71,single
S,Residential Apartment,4.0,3.0,3.0,6340.0,Semi-furnished,1-5,0.0,22.0,2350.0,1.49,Sector 71,single
S,Residential Apartment,4.0,3.0,3.0,6382.0,Semi-furnished,1-5,0.0,22.0,2350.0,1.5,Sector 71,single
R,Residential Apartment,2.0,2.0,1.0,21000.0,Semi-furnished,1-5,10.0,13.0,800.0,1.68,Sector 67,single
S,Residential Apartment,2.0,2.0,1.0,6875.0,Semi-furnished,1-5,6.0,13.0,800.0,0.55,Sector 67,single
R,Residential Apartment,2.0,2.0,1.0,24000.0,Semi-furnished,1-5,6.0,13.0,800.0,1.92,Sector 67,single
S,Residential Apartment,4.0,4.0,3.0,15814.0,Unfurnished,10+,14.0,14.0,2719.0,4.3,DLF Phase 4,single
R,Residential Apartment,2.0,2.0,1.0,21000.0,Semi-furnished,1-5,12.0,13.0,800.0,1.68,Sector 67,single
S,Residential Apartment,2.0,2.0,1.0,4750.0,Semi-furnished,0-1,7.0,14.0,1200.0,0.57,Sector 67A,single
S,Residential Apartment,2.0,2.0,1.0,5016.0,Semi-furnished,0-1,7.0,14.0,1200.0,0.602,Sector 67A,single
S,Residential Apartment,2.0,2.0,1.0,4983.0,Semi-furnished,0-1,7.0,14.0,1200.0,0.598,Sector 67A,single
S,Residential Apartment,2.0,2.0,1.0,5416.0,Furnished,1-5,7.0,14.0,1200.0,0.65,Sector 67A,single
S,Residential Apartment,2.0,2.0,1.0,4958.0,Semi-furnished,1-5,7.0,14.0,1200.0,0.595,Sector 67A,single
R,Residential Apartment,2.0,2.0,1.0,23000.0,Semi-furnished,1-5,8.0,14.0,591.0,1.3593,Sector 67A,single
R,Residential Apartment,2.0,2.0,1.0,22000.0,Semi-furnished,1-5,8.0,14.0,591.0,1.3002,Sector 67A,single
R,Residential Apartment,2.0,2.0,1.0,24700.0,Semi-furnished,1-5,8.0,14.0,591.0,1.45977,Sector 67A,single
R,Residential Apartment,2.0,2.0,1.0,25500.0,Semi-furnished,1-5,8.0,14.0,591.0,1.50705,Sector 67A,single
R,Residential Apartment,2.0,2.0,1.0,30000.0,Furnished,1-5,8.0,13.0,800.0,2.4,Sector 67,single
R,Residential Apartment,4.0,4.0,2.0,25500.0,Semi-furnished,0-1,5.0,15.0,1750.0,4.4625,Sector 92,single
S,Residential Apartment,2.0,2.0,3.0,7368.0,Semi-furnished,Under Construction,5.0,14.0,1425.0,1.05,Sohna,single
S,Residential Apartment,3.0,4.0,4.0,15454.0,Unfurnished,5-10,5.0,18.0,2895.0,3.4,Sector 53,single
S,Residential Apartment,3.0,4.0,4.0,13816.0,Semi-furnished,5-10,7.0,18.0,2895.0,4.0,Sector 53,single
S,Residential Apartment,3.0,4.0,4.0,15544.0,Semi-furnished,0-1,8.0,18.0,2895.0,4.5,Sector 53,single
S,Residential Apartment,4.0,4.0,3.0,17241.0,Semi-furnished,5-10,6.0,20.0,2610.0,4.5,DLF Phase 5,single
S,Residential Apartment,3.0,4.0,4.0,17352.0,Semi-furnished,1-5,3.0,18.0,3400.0,5.9,Sector 53,single
S,Residential Apartment,3.0,3.0,4.0,12045.0,Semi-furnished,0-1,9.0,32.0,2092.0,2.52,Sector 82A,single
S,Residential Apartment,3.0,4.0,4.0,10516.0,Semi-furnished,0-1,11.0,29.0,2092.0,2.25,Sector 81,single
S,Residential Apartment,4.0,4.0,4.0,10038.0,Semi-furnished,0-1,5.0,12.0,2606.0,3.05,Sector 82A,single
S,Residential Apartment,4.0,4.0,3.0,5185.0,Unfurnished,1-5,9.0,21.0,1890.0,0.98,Sector 92,single
S,Residential Apartment,2.0,3.0,2.0,11183.0,Semi-furnished,1-5,4.0,32.0,1386.0,1.55,Sector 61,single
S,Residential Apartment,3.0,4.0,4.0,11834.0,Semi-furnished,5-10,8.0,14.0,1859.0,2.2,Sector 49,single
S,Residential Apartment,3.0,3.0,3.0,4051.0,Semi-furnished,0-1,4.0,7.0,2024.0,0.82,Sector 1,single
S,Residential Apartment,4.0,4.0,4.0,10907.0,Semi-furnished,5-10,4.0,14.0,2567.0,2.8,Sector 48,single
R,Residential Apartment,3.0,2.0,2.0,19000.0,Furnished,1-5,3.0,4.0,1532.0,2.9108,Sector 92,single
S,Residential Apartment,3.0,4.0,2.0,15868.0,Semi-furnished,0-1,14.0,30.0,1960.0,1.7,Sector 79,single
S,Residential Apartment,3.0,4.0,3.0,13915.243516761544,Unfurnished,Under Construction,12.0,25.0,1581.0,2.2,Sector 85,single
S,Residential Apartment,3.0,3.0,1.0,8553.0,Semi-furnished,1-5,14.0,19.0,1929.0,1.65,Sector 86,single
S,Residential Apartment,3.0,4.0,4.0,8921.0,Semi-furnished,5-10,6.0,12.0,2410.0,2.15,Sector 48,single
S,Residential Apartment,2.0,2.0,3.0,9655.0,Unfurnished,Under Construction,6.0,20.0,1450.0,1.4,Sector 85,single
S,Residential Apartment,3.0,3.0,1.0,14608.0,Semi-furnished,1-5,14.0,19.0,1929.0,1.68,Sector 86,single
S,Residential Apartment,3.0,3.0,1.0,13750.0,Unfurnished,1-5,4.0,19.0,1930.0,1.76,Sector 86,single
S,Independent House/Villa,4.0,4.0,3.0,12962.0,Unfurnished,1-5,2.0,2.0,3240.0,4.2,Sector 82,multi
S,Independent House/Villa,4.0,4.0,3.0,16975.0,Semi-furnished,1-5,1.0,1.0,3240.0,5.5,Sector 82,single
S,Residential Apartment,4.0,4.0,4.0,11102.0,Semi-furnished,5-10,6.0,14.0,2567.0,2.85,Sector 48,single
S,Residential Apartment,2.0,2.0,2.0,11118.0,Semi-furnished,0-1,5.0,19.0,1484.0,1.65,Sector 67A,single
S,Independent/Builder Floor,4.0,4.0,2.0,12306.610407876233,Semi-furnished,0-1,4.0,4.0,2844.0,3.5,DLF Phase 3,single
S,Independent/Builder Floor,4.0,4.0,2.0,9236.0,Semi-furnished,1-5,1.0,4.0,3681.0,3.4,Rosewood,single
S,Independent/Builder Floor,4.0,5.0,2.0,12222.0,Semi-furnished,0-1,1.0,4.0,4500.0,5.5,Sector 54,single
S,Independent/Builder Floor,4.0,4.0,2.0,12962.0,Semi-furnished,0-1,0.0,4.0,3240.0,4.2,DLF Phase 4,single
S,Independent/Builder Floor,4.0,4.0,2.0,11764.0,Semi-furnished,1-5,1.0,4.0,4500.0,4.0,South City 2,single
S,Independent/Builder Floor,4.0,4.0,2.0,11290.0,Semi-furnished,1-5,0.0,4.0,4000.0,3.5,Sector 56,single
S,Independent/Builder Floor,4.0,4.0,2.0,11000.0,Semi-furnished,1-5,2.0,4.0,2800.0,2.2,Uppals Southend,single
S,Residential Apartment,4.0,4.0,4.0,10846.0,Semi-furnished,Under Construction,1.0,32.0,2600.0,2.82,Sector 85,single
S,Independent/Builder Floor,4.0,4.0,4.0,16000.0,Semi-furnished,1-5,2.0,4.0,3500.0,5.6,DLF Phase 2,single
S,Residential Apartment,2.0,2.0,2.0,10578.0,Semi-furnished,1-5,4.0,17.0,501.0,0.53,Sector 70A,single
S,Residential Apartment,2.0,2.0,3.0,8518.0,Semi-furnished,0-1,6.0,18.0,1350.0,1.15,Sector 70,single
S,Residential Apartment,4.0,5.0,4.0,10937.0,Semi-furnished,10+,9.0,17.0,3200.0,3.5,Sector 28,single
S,Residential Apartment,4.0,4.0,4.0,9515.0,Semi-furnished,10+,5.0,17.0,2890.0,2.75,Sector 28,single
S,Independent/Builder Floor,3.0,3.0,2.0,10000.0,Semi-furnished,1-5,4.0,4.0,2400.0,2.2,Sector 55,single
S,Independent/Builder Floor,3.0,3.0,2.0,10454.0,Semi-furnished,1-5,4.0,4.0,2200.0,2.3,Rosewood,single
S,Independent/Builder Floor,4.0,4.0,2.0,8800.0,Semi-furnished,1-5,1.0,4.0,2500.0,2.2,Mayfield Garden,single
S,Residential Apartment,3.0,5.0,3.0,8307.0,Semi-furnished,0-1,7.0,18.0,1950.0,1.62,Sector 70,single
S,Residential Apartment,3.0,3.0,4.0,9955.0,Unfurnished,5-10,11.0,22.0,1930.0,1.55,Sector 86,single
S,Residential Apartment,3.0,4.0,4.0,9294.0,Unfurnished,5-10,12.0,22.0,1930.0,1.45,Sector 86,single
S,Residential Apartment,4.0,4.0,2.0,9565.0,Semi-furnished,1-5,0.0,15.0,3450.0,3.3,Sector 110,single
S,Residential Apartment,2.0,2.0,2.0,12500.0,Semi-furnished,5-10,0.0,17.0,1000.0,1.25,South City 1,single
S,Residential Apartment,2.0,2.0,2.0,10778.0,Semi-furnished,1-5,8.0,14.0,501.0,0.54,Sector 70A,single
S,Residential Apartment,2.0,2.0,2.0,5617.0,Semi-furnished,10+,9.0,18.0,979.0,0.55,Valley View Estate,single
S,Independent/Builder Floor,3.0,3.0,3.0,11481.0,Semi-furnished,5-10,0.0,2.0,1350.0,1.55,Sector 50,single
S,Independent/Builder Floor,3.0,2.0,3.0,10743.0,Semi-furnished,5-10,1.0,2.0,1210.0,1.3,Sector 51,single
S,Independent House/Villa,3.0,2.0,2.0,4666.666666666667,Semi-furnished,1-5,1.0,1.0,900.0,0.42,Shyam Kunj,single
S,Residential Apartment,3.0,3.0,2.0,20330.0,Unfurnished,1-5,13.0,40.0,2979.0,6.06,Sector 65,single
S,Independent/Builder Floor,2.0,2.0,2.0,8207.0,Semi-furnished,Under Construction,0.0,4.0,1060.0,0.87,Sector 37D,single
S,Residential Apartment,3.0,3.0,4.0,6862.0,Semi-furnished,1-5,0.0,24.0,2550.0,1.75,Sector 102,single
S,Residential Apartment,4.0,5.0,4.0,10787.0,Furnished,5-10,14.0,24.0,3198.0,3.2,Sector 102,single
S,Independent House/Villa,6.0,7.0,4.0,19444.444444444445,Semi-furnished,0-1,2.0,2.0,3600.0,7.0,Sector 82,multi
S,Residential Apartment,3.0,4.0,2.0,14160.0,Semi-furnished,0-1,6.0,12.0,2048.0,2.9,Sector 60,single
R,Independent/Builder Floor,3.0,3.0,3.0,27000.0,Semi-furnished,1-5,1.0,3.0,1450.0,3.915,Sector 82,single
R,Residential Apartment,3.0,3.0,3.0,20000.0,Semi-furnished,1-5,6.0,12.0,1340.0,2.68,Sector 83,single
S,Residential Apartment,3.0,4.0,4.0,13333.0,Semi-furnished,5-10,6.0,13.0,2082.0,2.0,Sector 49,single
S,Residential Apartment,4.0,4.0,4.0,8775.0,Semi-furnished,10+,7.0,9.0,2450.0,2.15,Sector 56,single
S,Residential Apartment,3.0,3.0,3.0,5163.0,Semi-furnished,1-5,9.0,14.0,1530.0,0.79,Sector 81,single
S,Residential Apartment,2.0,2.0,2.0,5306.0,Semi-furnished,1-5,12.0,14.0,1225.0,0.65,Sector 81,single
S,Residential Apartment,3.0,3.0,2.0,10500.0,Semi-furnished,10+,8.0,9.0,2000.0,2.1,Sector 56,single
S,Independent/Builder Floor,2.0,2.0,2.0,5769.0,Semi-furnished,1-5,2.0,2.0,1092.0,0.63,Sector 83,single
R,Residential Apartment,3.0,3.0,3.0,17000.0,Semi-furnished,1-5,1.0,12.0,1340.0,2.278,Sector 83,single
S,Residential Apartment,2.0,2.0,2.0,5674.0,Semi-furnished,1-5,4.0,12.0,1075.0,0.61,Sector 85,single
R,Residential Apartment,2.0,2.0,2.0,13000.0,Unfurnished,Under Construction,5.0,13.0,810.0,1.053,Sector 86,single
S,Residential Apartment,4.0,4.0,3.0,5316.0,Semi-furnished,5-10,5.0,12.0,1975.0,1.05,Sector 85,single
R,Residential Apartment,2.0,2.0,2.0,20000.0,Semi-furnished,1-5,9.0,22.0,1422.0,2.844,Sector 108,single
S,Residential Apartment,3.0,4.0,4.0,8500.0,Semi-furnished,10+,3.0,8.0,2000.0,1.7,Sector 56,single
S,Independent/Builder Floor,3.0,3.0,3.0,8181.0,Semi-furnished,1-5,1.0,2.0,1430.0,1.17,Sector 70A,single
S,Independent/Builder Floor,3.0,3.0,2.0,9565.0,Semi-furnished,1-5,0.0,2.0,1150.0,1.1,Sector 70A,single
S,Residential Apartment,3.0,4.0,1.0,9382.0,Semi-furnished,1-5,12.0,14.0,2025.0,1.9,Sector 102,single
S,Residential Apartment,3.0,2.0,2.0,10799.0,Unfurnished,Under Construction,14.0,35.0,1389.0,1.5,Sector 104,single
S,Residential Apartment,4.0,3.0,4.0,9482.0,Semi-furnished,5-10,6.0,8.0,2900.0,2.75,Sector 56,single
R,Residential Apartment,2.0,2.0,1.0,32000.0,Furnished,5-10,8.0,13.0,600.0,1.92,Sector 71,single
S,Residential Apartment,3.0,3.0,3.0,9841.0,Semi-furnished,Under Construction,11.0,32.0,1829.0,1.8,Sector 85,single
S,Residential Apartment,2.0,2.0,1.0,9005.763688760808,Semi-furnished,Under Construction,7.0,32.0,1388.0,1.25,Sector 85,single
S,Residential Apartment,2.0,2.0,3.0,10007.0,Semi-furnished,0-1,6.0,26.0,1349.0,1.35,Sector 102,single
R,Residential Apartment,3.0,4.0,3.0,32000.0,Semi-furnished,1-5,11.0,19.0,2430.0,7.776,Sector 109,single
S,Residential Apartment,3.0,3.0,4.0,7619.0,Semi-furnished,10+,5.0,8.0,2100.0,1.6,Sector 56,single
S,Residential Apartment,2.0,2.0,2.0,5142.0,Semi-furnished,0-1,8.0,14.0,1225.0,0.63,Sector 81,single
S,Residential Apartment,3.0,4.0,3.0,11764.0,Semi-furnished,1-5,12.0,21.0,2125.0,2.5,Sector 111,single
S,Residential Apartment,2.0,2.0,2.0,9183.0,Semi-furnished,10+,1.0,14.0,1198.0,0.9,Sector 71,single
S,Residential Apartment,3.0,4.0,3.0,7103.0,Semi-furnished,10+,5.0,14.0,1802.0,1.28,Sector 71,single
S,Independent/Builder Floor,4.0,5.0,2.0,9335.407868415205,Semi-furnished,0-1,2.0,4.0,4499.0,4.2,Uppals Southend,single
S,Residential Apartment,4.0,4.0,4.0,13924.0,Semi-furnished,0-1,3.0,4.0,1975.0,2.75,Sector 65,single
S,Residential Apartment,3.0,4.0,4.0,17054.0,Semi-furnished,Under Construction,3.0,32.0,2580.0,4.4,Sector 62,single
S,Residential Apartment,3.0,3.0,4.0,11372.0,Semi-furnished,5-10,6.0,16.0,2550.0,2.9,Sector 48,single
S,Residential Apartment,3.0,3.0,4.0,11900.0,Semi-furnished,5-10,7.0,14.0,1776.0,2.1,Sector 48,single
S,Residential Apartment,3.0,3.0,4.0,10314.0,Semi-furnished,0-1,6.0,11.0,1590.0,1.64,Sector-33 Sohna,single
S,Residential Apartment,1.0,1.0,0.0,16766.0,Semi-furnished,5-10,8.0,17.0,835.0,1.4,Sector 48,single
S,Residential Apartment,4.0,4.0,4.0,7855.0,Unfurnished,1-5,7.0,29.0,2215.0,1.75,Sector 90,single
S,Residential Apartment,2.0,3.0,3.0,10064.0,Unfurnished,1-5,4.0,15.0,1540.0,1.55,Sector 67A,single
S,Residential Apartment,3.0,4.0,1.0,17791.0,Semi-furnished,5-10,9.0,29.0,2164.0,3.85,sector 58,single
S,Independent/Builder Floor,3.0,3.0,3.0,13496.0,Semi-furnished,Under Construction,1.0,4.0,1630.0,2.2,Sector 61,single
S,Independent/Builder Floor,3.0,3.0,3.0,13661.0,Semi-furnished,0-1,2.0,4.0,1830.0,2.5,Sector 63,single
S,Independent/Builder Floor,3.0,3.0,3.0,10981.0,Semi-furnished,0-1,2.0,3.0,1630.0,1.79,Sector 63A,single
S,Independent/Builder Floor,3.0,3.0,4.0,15936.0,Semi-furnished,0-1,1.0,3.0,1677.0,2.0,Sector 63A,single
S,Residential Apartment,3.0,4.0,4.0,19547.0,Unfurnished,0-1,20.0,42.0,2430.0,4.75,Sector 65,single
S,Residential Apartment,3.0,4.0,2.0,23611.0,Semi-furnished,1-5,10.0,29.0,2427.0,4.25,sector 58,single
S,Residential Apartment,3.0,3.0,4.0,14102.0,Semi-furnished,10+,5.0,18.0,2340.0,3.3,Sector 59,single
S,Residential Apartment,3.0,4.0,3.0,14652.0,Semi-furnished,10+,0.0,17.0,2184.0,3.2,Sector 49,single
S,Residential Apartment,4.0,5.0,4.0,20331.0,Semi-furnished,5-10,0.0,12.0,3600.0,4.9,Sector 66,single
S,Residential Apartment,2.0,3.0,2.0,11739.0,Semi-furnished,5-10,5.0,32.0,1380.0,1.62,Sector 61,single
S,Residential Apartment,4.0,6.0,4.0,17600.0,Semi-furnished,10+,11.0,18.0,3125.0,5.5,Sector 47,single
S,Residential Apartment,4.0,4.0,4.0,12666.0,Semi-furnished,10+,8.0,17.0,3000.0,3.8,Sector 49,single
S,Residential Apartment,3.0,3.0,2.0,7541.0,Semi-furnished,1-5,6.0,15.0,1790.0,1.35,Sector 81,single
S,Residential Apartment,4.0,5.0,4.0,17869.0,Semi-furnished,1-5,20.0,27.0,4337.0,7.75,Sector 62,single
S,Residential Apartment,2.0,2.0,4.0,6766.0,Unfurnished,1-5,7.0,13.0,1404.0,0.95,Sector 91,single
S,Residential Apartment,3.0,3.0,4.0,8055.0,Unfurnished,1-5,7.0,13.0,1862.0,1.5,Sector 91,single
S,Residential Apartment,3.0,4.0,4.0,6896.0,Unfurnished,1-5,7.0,13.0,2320.0,1.6,Sector 91,single
S,Residential Apartment,4.0,4.0,4.0,6791.0,Unfurnished,1-5,7.0,13.0,2724.0,1.85,Sector 91,single
S,Residential Apartment,3.0,4.0,4.0,9210.0,Semi-furnished,1-5,15.0,29.0,2660.0,2.45,Sector 81,single
S,Residential Apartment,4.0,4.0,4.0,9798.0,Semi-furnished,1-5,17.0,29.0,3470.0,3.4,Sector 81,single
S,Residential Apartment,3.0,3.0,4.0,17006.0,Semi-furnished,1-5,35.0,42.0,2499.0,5.25,Sector 65,single
S,Residential Apartment,3.0,3.0,4.0,19124.0,Semi-furnished,5-10,4.0,17.0,2719.0,5.2,Sector 48,single
S,Residential Apartment,2.0,2.0,2.0,4026.0,Unfurnished,1-5,7.0,13.0,745.0,0.3,Sohna,single
S,Independent/Builder Floor,4.0,4.0,3.0,16358.024691358023,Semi-furnished,0-1,3.0,4.0,3240.0,5.3,DLF Phase 4,single
S,Independent House/Villa,5.0,5.0,3.0,31007.751937984496,Semi-furnished,5-10,3.0,3.0,1935.0,6.0,Sushant Lok Phase 1,multi
S,Independent/Builder Floor,3.0,3.0,2.0,12525.252525252525,Semi-furnished,0-1,1.0,4.0,2475.0,3.1,South City 1,single
S,Independent/Builder Floor,3.0,3.0,2.0,16255.144032921811,Semi-furnished,0-1,4.0,4.0,2430.0,3.95,DLF Phase 4,single
