PREFERENCE,PROPERTY_TYPE,BEDROOM_NUM,BATHROOM_NUM,BALCONY_NUM,PRICE_PER_UNIT_AREA,FURNISH,AGE,FLOOR_NUM,SUPERBUILTUP_SQFT,PRICE,SOCIETY_NAME,LOCALITY_WO_CITY,FEATURES_LIST,stories,nearby_facilities
S,Independent/Builder Floor,3.0,3.0,4.0,8235.0,Semi-furnished,Under Construction,2.0,1190.0,0.98,Signature Global City 92,Sector 92,"['Water purifier', 'Centrally Air Conditioned', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Waste Disposal', 'Rain Water Harvesting', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Railway', 'School/College', 'Hospital', 'Airport']"
S,Independent/Builder Floor,3.0,3.0,4.0,8600.0,Semi-furnished,Under Construction,3.0,1500.0,1.29,ROF Insignia Park,Sector 93,"['Water purifier', 'Centrally Air Conditioned', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Waste Disposal', 'Rain Water Harvesting', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Railway', 'School/College', 'Hospital', 'Airport']"
S,Independent/Builder Floor,2.0,2.0,3.0,7920.0,Semi-furnished,Under Construction,2.0,1010.0,0.8,Signature Global City 92,Sector 92,"['Water purifier', 'Centrally Air Conditioned', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Waste Disposal', 'Rain Water Harvesting', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Railway', 'School/College', 'Hospital', 'Airport']"
S,Residential Apartment,1.0,1.0,1.0,5263.0,Semi-furnished,5-10,3.0,855.0,0.48,"Kendriya Vihar, SOCIETY FLAT, SPACIOUS BEDROOM",Sector 56,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Park', 'Security Personnel', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",single,"['Bank/ATM', 'Metro', 'Hospital']"
S,Residential Apartment,3.0,2.0,2.0,8047.0,Semi-furnished,5-10,7.0,1690.0,1.5,"Ganpati Apartment, SOCIETY FLAT LIFT, POWER BACKUP",Sector 56,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Park', 'Security Personnel', 'Waste Disposal', 'Rain Water Harvesting']",single,"['Bank/ATM', 'Metro', 'Hospital']"
S,Residential Apartment,1.0,1.0,1.0,7092.0,Semi-furnished,5-10,2.0,705.0,0.55,"Kendriya Vihar, First Floor, Sun Facing, Big room",Sector 56,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Park', 'Security Personnel', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",single,"['Bank/ATM', 'Metro', 'Hospital']"
S,Independent/Builder Floor,3.0,3.0,4.0,8666.0,Semi-furnished,Under Construction,3.0,1500.0,1.3,ROF Insignia Park,Sector 93,"['Feng Shui / Vaastu Compliant', 'Water purifier', 'Centrally Air Conditioned', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",single,"['Railway', 'School/College', 'Hospital', 'Airport']"
S,Independent/Builder Floor,2.0,2.0,3.0,8316.0,Semi-furnished,Under Construction,2.0,1010.0,0.84,Signature Global City 92,Sector 92,"['Feng Shui / Vaastu Compliant', 'Water purifier', 'Centrally Air Conditioned', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",single,"['Railway', 'School/College', 'Hospital', 'Airport']"
S,Independent/Builder Floor,3.0,3.0,4.0,8600.0,Semi-furnished,Under Construction,2.0,1500.0,1.29,ROF Insignia Park,Sector 93,"['Feng Shui / Vaastu Compliant', 'Water purifier', 'Centrally Air Conditioned', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",single,"['Railway', 'School/College', 'Hospital', 'Airport']"
S,Independent/Builder Floor,3.0,2.0,3.0,8235.0,Semi-furnished,Under Construction,2.0,1190.0,0.98,Signature Global City 92,Sector 92,"['Feng Shui / Vaastu Compliant', 'Water purifier', 'Centrally Air Conditioned', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",single,"['Railway', 'School/College', 'Hospital', 'Airport']"
S,Independent/Builder Floor,2.0,2.0,2.0,7920.0,Semi-furnished,Under Construction,2.0,1010.0,0.8,Signature Global City 92,Sector 92,"['Feng Shui / Vaastu Compliant', 'Water purifier', 'Centrally Air Conditioned', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",single,"['Railway', 'School/College', 'Hospital', 'Airport']"
S,Independent/Builder Floor,3.0,3.0,3.0,8666.0,Semi-furnished,Under Construction,2.0,1500.0,1.3,ROF Insignia Park,Sector 93,"['Feng Shui / Vaastu Compliant', 'Water purifier', 'Centrally Air Conditioned', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",single,"['Railway', 'School/College', 'Hospital', 'Airport']"
S,Independent/Builder Floor,4.0,4.0,3.0,12037.037037037036,Semi-furnished,0-1,4.0,2700.0,3.25,,Sector 56,"['Feng Shui / Vaastu Compliant', 'Water purifier', 'Maintenance Staff', 'Water Storage', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",single,"['Bank/ATM', 'Metro', 'Hospital']"
S,Independent/Builder Floor,4.0,4.0,3.0,10370.37037037037,Semi-furnished,0-1,2.0,2700.0,2.8,,Sector 56,"['Feng Shui / Vaastu Compliant', 'Water purifier', 'Maintenance Staff', 'Water Storage', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",single,"['Bank/ATM', 'Metro', 'Hospital']"
S,Independent House/Villa,8.0,9.0,3.0,21604.938271604937,Semi-furnished,5-10,3.0,3240.0,7.0,sector-56 kothi,Sector 56,"['Feng Shui / Vaastu Compliant', 'Maintenance Staff', 'Water Storage', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",multi,"['Bank/ATM', 'Metro', 'Hospital']"
S,Independent/Builder Floor,3.0,3.0,2.0,9047.0,Furnished,1-5,1.0,2100.0,1.9,Luxury Floor ,Sector 40,"['Water purifier', 'Centrally Air Conditioned', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Piped-gas', 'Visitor Parking', 'Park', 'Security Personnel', 'Waste Disposal', 'Rain Water Harvesting', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Bank/ATM', 'Metro', 'Hospital']"
S,Residential Apartment,3.0,3.0,3.0,14516.0,Semi-furnished,1-5,14.0,2225.0,2.25,Tata Gurgaon Gateway,Sector 113 Gurgaon,"['Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']",single,"['Metro', 'School/College', 'Hospital', 'Airport']"
S,Independent/Builder Floor,4.0,5.0,2.0,13333.0,Semi-furnished,0-1,2.0,2700.0,3.6,,Sushant Lok Phase 1,"['Feng Shui / Vaastu Compliant', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']",single,"['Bank/ATM', 'Metro', 'Hospital']"
S,Residential Apartment,2.0,2.0,3.0,5800.0,Semi-furnished,10+,6.0,1250.0,0.725,Valley View Estate,Gwal Pahari,"['Security / Fire Alarm', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']",single,"['Bank/ATM', 'Hospital']"
S,Residential Apartment,4.0,4.0,4.0,14814.0,Furnished,Under Construction,28.0,3375.0,5.0,Elan Residential Sector 106 Gurgaon,Sector 106,"['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Piped-gas', 'Near Bank', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Waste Disposal', 'Rain Water Harvesting', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",single,[]
S,Residential Apartment,2.0,2.0,3.0,10513.0,Semi-furnished,0-1,7.0,1227.0,1.29,AIPL Zen Residences,Sector 70A,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Shopping Centre', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",single,"['Park', 'School/College', 'Hospital', 'Airport']"
S,Independent/Builder Floor,3.0,3.0,2.0,10046.0,Furnished,1-5,2.0,2150.0,2.16,New Floor ,Sector 40,"['Water purifier', 'Centrally Air Conditioned', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Piped-gas', 'Visitor Parking', 'Park', 'Security Personnel', 'Waste Disposal', 'Rain Water Harvesting', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Bank/ATM', 'Metro', 'Hospital']"
S,Independent/Builder Floor,3.0,3.0,2.0,10000.0,Furnished,1-5,1.0,2100.0,2.1,Builder Floor,Sector 40,"['Feng Shui / Vaastu Compliant', 'Water purifier', 'Centrally Air Conditioned', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Piped-gas', 'Visitor Parking', 'Park', 'Security Personnel', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",single,"['Bank/ATM', 'Metro', 'Hospital']"
S,Residential Apartment,3.0,3.0,3.0,9597.0,Semi-furnished,1-5,3.0,1615.0,1.55,Mahindra Aura,Sector 110 A,"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']",single,"['School/College', 'Hospital', 'Airport']"
S,Residential Apartment,2.0,2.0,3.0,11673.0,Unfurnished,1-5,3.0,822.0,0.6,Signature Global Park,Sohna,"['Water purifier', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Near Bank', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Waste Disposal', 'Rain Water Harvesting', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Railway', 'School/College', 'Hospital', 'Airport']"
S,Residential Apartment,2.0,2.0,1.0,5564.0,Unfurnished,1-5,0.0,629.0,0.35,Trisara Our Homes 3,Sohna,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']",single,"['Park', 'Bank/ATM', 'School/College', 'Metro', 'Hospital', 'Airport']"
S,Residential Apartment,3.0,3.0,4.0,6000.0,Semi-furnished,Under Construction,4.0,1750.0,1.05,ATS Marigold,Sector 89 A,"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Swimming Pool', 'Water Storage', 'Park', 'Visitor Parking', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Railway', 'School/College', 'Hospital', 'Airport']"
S,Residential Apartment,3.0,5.0,4.0,9709.0,Semi-furnished,Under Construction,5.0,3090.0,3.0,Ambience Creacions,Sector 22,"['Intercom Facility', 'Lift(s)', 'Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Swimming Pool', 'Park', 'Maintenance Staff', 'Visitor Parking', 'Water Storage', 'Club house / Community Center', 'Fitness Centre / GYM', 'Shopping Centre']",single,"['Park', 'Railway', 'School/College', 'Metro', 'Hospital', 'Airport']"
S,Residential Apartment,4.0,6.0,4.0,10567.0,Semi-furnished,Under Construction,8.0,3975.0,4.2,Ambience Creacions,Sector 22,"['Intercom Facility', 'Lift(s)', 'Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Swimming Pool', 'Park', 'Water Storage', 'Visitor Parking', 'Maintenance Staff', 'Club house / Community Center', 'Fitness Centre / GYM', 'Shopping Centre']",single,"['Park', 'Railway', 'School/College', 'Metro', 'Hospital', 'Airport']"
S,Residential Apartment,3.0,3.0,3.0,5946.0,Semi-furnished,Under Construction,8.0,1850.0,1.1,Godrej Air,Sector 85,"['Intercom Facility', 'Lift(s)', 'Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Swimming Pool', 'Park', 'Maintenance Staff', 'Visitor Parking', 'Water Storage', 'Club house / Community Center', 'Fitness Centre / GYM', 'Shopping Centre']",single,"['Railway', 'School/College', 'Hospital', 'Airport']"
S,Residential Apartment,2.0,2.0,3.0,11250.0,Semi-furnished,Under Construction,6.0,1433.0,1.61,M3M Heights,Sector 65,"['Lift(s)', 'Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Swimming Pool', 'Park', 'Maintenance Staff', 'Visitor Parking', 'Water Storage', 'Club house / Community Center', 'Fitness Centre / GYM']",single,"['Park', 'School/College', 'Metro', 'Hospital', 'Airport']"
S,Residential Apartment,2.0,2.0,4.0,5741.0,Semi-furnished,0-1,14.0,1463.0,0.84,Godrej Oasis,Sector 88A,"['Lift(s)', 'Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Swimming Pool', 'Park', 'Maintenance Staff', 'Visitor Parking', 'Water Storage', 'Club house / Community Center', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Shopping Centre']",single,"['School/College', 'Hospital']"
S,Residential Apartment,3.0,2.0,4.0,5630.0,Semi-furnished,Under Construction,7.0,1550.0,0.8725,ATS Grandstand,Sector 99A,"['Lift(s)', 'Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Swimming Pool', 'Park', 'Maintenance Staff', 'Visitor Parking', 'Water Storage', 'Club house / Community Center', 'Fitness Centre / GYM']",single,"['Park', 'Railway', 'School/College', 'Metro', 'Hospital', 'Airport']"
S,Residential Apartment,3.0,3.0,4.0,6187.0,Semi-furnished,Under Construction,6.0,1689.0,1.04,Hero Homes,Sector 104,"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Swimming Pool', 'Water Storage', 'Park', 'Visitor Parking', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Railway', 'School/College', 'Metro', 'Hospital', 'Airport']"
S,Residential Apartment,2.0,2.0,2.0,3789.0,Semi-furnished,1-5,10.0,950.0,0.36,Breez Global Heights,Sohna,"['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Near Bank', 'Bank Attached Property', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']",single,"['Park', 'School/College', 'Hospital', 'Airport']"
S,Residential Apartment,2.0,2.0,3.0,7529.0,Semi-furnished,1-5,0.0,584.0,0.44,Signature The Serenas,Sohna,"['Security / Fire Alarm', 'Power Back-up', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Visitor Parking', 'Park', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']",single,"['School/College', 'Hospital', 'Airport']"
S,Residential Apartment,2.0,2.0,3.0,7400.0,Semi-furnished,Under Construction,9.0,1262.0,0.9339,AIPL Zen Residences,Sector 70A,"['Intercom Facility', 'Lift(s)', 'Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Swimming Pool', 'Security Personnel', 'Maintenance Staff', 'Park', 'Visitor Parking', 'Water Storage', 'Club house / Community Center', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Shopping Centre']",single,"['Park', 'School/College', 'Hospital', 'Airport']"
S,Residential Apartment,3.0,3.0,4.0,8781.0,Semi-furnished,Under Construction,2.0,2050.0,1.8,Adani Brahma Samsara Phase 2,Sector 63,"['Lift(s)', 'Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Swimming Pool', 'Park', 'Maintenance Staff', 'Visitor Parking', 'Water Storage', 'Club house / Community Center', 'Fitness Centre / GYM']",single,"['Bank/ATM', 'Park', 'Hospital']"
S,Residential Apartment,3.0,4.0,4.0,5877.0,Unfurnished,0-1,6.0,2001.0,1.18,Godrej Icon,Sector 88A,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Centrally Air Conditioned', 'Water purifier', 'Water Storage', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Shopping Centre', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']",single,"['Bank/ATM', 'Railway', 'School/College', 'Hospital']"
S,Residential Apartment,3.0,4.0,4.0,5966.0,Semi-furnished,0-1,20.0,3185.0,1.9,Bestech Park View Grand Spa,Sector 81,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Shopping Centre', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']",single,"['Park', 'School/College', 'Hospital', 'Airport']"
S,Residential Apartment,3.0,3.0,3.0,6930.0,Semi-furnished,Under Construction,8.0,2078.0,1.44,Godrej Habitat,Sector 3,"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Swimming Pool', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Park', 'School/College', 'Metro', 'Hospital', 'Airport']"
S,Independent/Builder Floor,3.0,3.0,2.0,5000.0,Semi-furnished,0-1,1.0,2000.0,1.0,SS Almeria,Sector 84,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Water purifier', 'Centrally Air Conditioned', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Bank Attached Property', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",single,"['Park', 'School/College', 'Hospital', 'Airport']"
S,Residential Apartment,4.0,4.0,4.0,8162.0,Semi-furnished,Under Construction,6.0,2720.0,2.22,Godrej Meridien,Sector 106,"['Feng Shui / Vaastu Compliant', 'Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Swimming Pool', 'Water Storage', 'Park', 'Visitor Parking', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Railway', 'School/College', 'Metro', 'Hospital', 'Airport']"
S,Independent/Builder Floor,3.0,3.0,2.0,5000.0,Unfurnished,0-1,1.0,2000.0,1.0,SS The Coralwood,Sector 84,"['Feng Shui / Vaastu Compliant', 'Water purifier', 'Water Storage', 'Visitor Parking', 'Park', 'Maintenance Staff', 'Piped-gas', 'Waste Disposal', 'Rain Water Harvesting']",single,"['Park', 'Railway', 'School/College', 'Hospital', 'Airport']"
S,Residential Apartment,3.0,4.0,3.0,7400.0,Semi-furnished,Under Construction,5.0,2475.0,1.83,AIPL The Peaceful Homes,Sector 70A,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Shopping Centre', 'Fitness Centre / GYM', 'Rain Water Harvesting', 'Club house / Community Center']",single,"['Park', 'School/College', 'Hospital', 'Airport']"
S,Residential Apartment,3.0,4.0,4.0,8000.0,Semi-furnished,5-10,8.0,2250.0,1.8,Karanvir Towers,Sector 52,"['Feng Shui / Vaastu Compliant', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Shopping Centre', 'Waste Disposal', 'Rain Water Harvesting']",single,"['Bank/ATM', 'Hospital']"
S,Residential Apartment,2.0,2.0,4.0,11055.0,Furnished,Under Construction,7.0,1385.0,1.1,Godrej Nature Plus,Sector-33 Sohna,"['Centrally Air Conditioned', 'Water purifier', 'Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Waste Disposal', 'Rain Water Harvesting', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['Railway', 'School/College', 'Hospital', 'Airport']"
S,Independent/Builder Floor,4.0,4.0,3.0,13777.777777777776,Semi-furnished,0-1,2.0,2250.0,3.1,,Suncity,"['Feng Shui / Vaastu Compliant', 'Water purifier', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",single,"['Bank/ATM', 'Metro', 'Hospital']"
S,Independent/Builder Floor,4.0,4.0,3.0,13687.600644122384,Semi-furnished,0-1,2.0,2484.0,3.4,,Suncity,"['Water purifier', 'Maintenance Staff', 'Swimming Pool', 'Water Storage', 'Park', 'Visitor Parking', 'Security Personnel', 'Fitness Centre / GYM', 'Waste Disposal', 'Club house / Community Center', 'Rain Water Harvesting']",single,"['Bank/ATM', 'Metro', 'Hospital']"
S,Independent/Builder Floor,4.0,4.0,2.0,14090.177133655394,Semi-furnished,0-1,2.0,2484.0,3.5,,Suncity,"['Feng Shui / Vaastu Compliant', 'Water purifier', 'Maintenance Staff', 'Water Storage', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting', 'Club house / Community Center']",single,"['Bank/ATM', 'Metro', 'Hospital']"
S,Independent/Builder Floor,4.0,4.0,3.0,10802.469135802468,Semi-furnished,0-1,2.0,3240.0,3.5,,Sector 43,"['Water purifier', 'Maintenance Staff', 'Swimming Pool', 'Water Storage', 'Visitor Parking', 'Fitness Centre / GYM', 'Waste Disposal', 'Rain Water Harvesting']",single,"['Bank/ATM', 'Metro', 'Hospital']"
S,Residential Apartment,4.0,4.0,4.0,7450.0,Semi-furnished,10+,18.0,1812.0,1.35,nul,Valley View Estate,"['Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']",single,"['Bank/ATM', 'Hospital']"
S,Residential Apartment,3.0,3.0,3.0,5200.0,Semi-furnished,10+,7.0,1750.0,0.91,Valley View Estate,Valley View Estate,"['Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']",single,"['Bank/ATM', 'Hospital']"
S,Residential Apartment,4.0,4.0,4.0,7136.0,Semi-furnished,10+,18.0,2200.0,1.57,On request,Valley View Estate,"['Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']",single,"['Bank/ATM', 'Hospital']"
S,Residential Apartment,3.0,3.0,3.0,5917.0,Semi-furnished,10+,17.0,1580.0,0.935,nul,Valley View Estate,"['Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']",single,"['Bank/ATM', 'Hospital']"
S,Residential Apartment,2.0,2.0,3.0,6000.0,Semi-furnished,10+,5.0,1250.0,0.75,Valley View Estate,Valley View Estate,"['Security / Fire Alarm', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking']",single,"['Bank/ATM', 'Hospital']"
S,Independent/Builder Floor,3.0,3.0,3.0,11851.851851851852,Semi-furnished,1-5,1.0,3375.0,4.0,Independent Floors at DLF City Phase 1 and 3,DLF Phase 1,"['Feng Shui / Vaastu Compliant', 'Maintenance Staff', 'Water Storage', 'Visitor Parking']",single,['Hospital']
S,Independent/Builder Floor,2.0,3.0,3.0,8571.0,Semi-furnished,1-5,27.0,1750.0,1.5,ATS Tourmaline,Sector 109,"['Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Maintenance Staff', 'Water Storage', 'Park', 'Visitor Parking', 'Waste Disposal', 'Rain Water Harvesting']",single,"['Metro', 'School/College', 'Hospital', 'Airport']"
S,Residential Apartment,3.0,4.0,4.0,12931.0,Semi-furnished,Under Construction,1.0,2122.0,1.65,Eldeco Acclaim,Sohna,"['Security / Fire Alarm', 'Feng Shui / Vaastu Compliant', 'Private Garden / Terrace', 'Intercom Facility', 'Lift(s)', 'Maintenance Staff', 'Water Storage', 'Piped-gas', 'Visitor Parking', 'Swimming Pool', 'Park', 'Security Personnel', 'Waste Disposal', 'Rain Water Harvesting', 'Shopping Centre', 'Fitness Centre / GYM', 'Club house / Community Center']",single,"['School/College', 'Hospital']"
